#label,#id,sentence_length,characters_per_word,syllables_per_word,text_length,noun_phrases_per_sent,tree_height,sub_clauses_per_sent,sents_with_verb_as_root,sents_with_nouns_as_root,POS_verbs,POS_aux_verbs,POS_nouns,POS_adjectives,POS_punctuations,POS_determiners,POS_pronouns,POS_conjunctions,POS_numerales,POS_adpositions,ttr,lexical_complexity_score,verbs_in_sentence,pronouns_per_sentence,articles_per_sentence,semantic_similarity_nouns,semantic_similarity_verbs,"semantic_similarity_adjectives
"

0.5,klexikon_154,14.578947,4.920578,1.819495,277,4.421053,5.947368,0.473684,0.421053,0.052632,0.101083,0.039711,0.274368,0.079422,0.112179,0.133574,0.043321,0.028881,0.209386,0.140794,0.548736,7.975858,1.473684,0.631579,1.473684,0.241591,0.456904,"0.204148
"

0.5,klexikon_155,11.777778,5.515723,1.959119,318,3.703704,5.259259,0.703704,0.259259,0.074074,0.116352,0.059748,0.254717,0.062893,0.119114,0.198113,0.040881,0.037736,0.172956,0.113208,0.481132,8.140894,1.333333,0.481481,1.37037,0.218483,0.350867,"0.235105
"

0.5,klexikon_156,10.037037,5.335793,1.878229,271,3.37037,4.666667,0.481481,0.481481,0.0,0.166052,0.062731,0.228782,0.070111,0.118033,0.136531,0.088561,0.0369,0.173432,0.114391,0.549815,8.767796,1.666667,0.888889,0.888889,0.213112,0.269503,"0.195625
"

0.5,klexikon_157,9.125,4.938356,1.776256,438,2.833333,4.25,0.375,0.416667,0.104167,0.13242,0.045662,0.237443,0.077626,0.114458,0.157534,0.068493,0.043379,0.200913,0.10274,0.469108,8.897956,1.208333,0.625,0.958333,0.201354,0.364372,"0.245088
"

0.5,klexikon_158,12.5,5.492,1.904,250,3.75,5.55,0.8,0.3,0.0,0.196,0.08,0.236,0.084,0.120141,0.112,0.088,0.056,0.172,0.116,0.572,8.61764,2.45,1.1,0.8,0.169712,0.432607,"0.251509
"

0.5,klexikon_159,10.545455,5.366379,1.810345,232,3.5,4.727273,0.363636,0.409091,0.045455,0.112069,0.047414,0.198276,0.103448,0.09375,0.159483,0.034483,0.012931,0.185345,0.12069,0.551724,8.025189,1.181818,0.363636,1.181818,0.208367,0.381231,"0.190981
"

0.5,klexikon_160,10.142857,5.105634,1.753521,142,3.142857,4.285714,0.428571,0.357143,0.142857,0.183099,0.084507,0.232394,0.056338,0.106918,0.112676,0.070423,0.06338,0.176056,0.098592,0.647887,7.166319,1.857143,0.714286,0.642857,0.204421,0.370008,"0.148323
"

0.5,klexikon_161,10.521739,4.954545,1.747934,242,3.304348,5.217391,0.652174,0.347826,0.130435,0.210744,0.103306,0.247934,0.041322,0.123188,0.144628,0.086777,0.07438,0.194215,0.078512,0.479339,7.691657,2.217391,0.913043,0.913043,0.20139,0.405777,"0.074503
"

0.5,klexikon_162,10.571429,5.184685,1.86036,222,3.333333,4.666667,0.666667,0.333333,0.047619,0.171171,0.076577,0.243243,0.063063,0.129921,0.148649,0.076577,0.067568,0.198198,0.09009,0.552036,7.972811,1.809524,0.809524,0.952381,0.12837,0.454398,"0.207569
"

0.5,klexikon_163,7.482759,5.516129,1.884793,217,2.793103,3.862069,0.310345,0.551724,0.103448,0.156682,0.050691,0.271889,0.073733,0.121457,0.142857,0.110599,0.036866,0.193548,0.087558,0.502304,8.618269,1.172414,0.827586,0.758621,0.301604,0.471841,"0.286708
"

0.5,klexikon_164,10.219512,4.983294,1.696897,419,2.97561,4.292683,0.414634,0.536585,0.0,0.143198,0.050119,0.231504,0.066826,0.100427,0.138425,0.081146,0.040573,0.195704,0.081146,0.472554,8.049702,1.463415,0.829268,0.97561,0.19021,0.322507,"0.227833
"

0.5,klexikon_165,10.1875,4.889571,1.723926,326,2.9375,4.65625,0.4375,0.4375,0.0625,0.162577,0.04908,0.217791,0.058282,0.111717,0.079755,0.076687,0.082822,0.174847,0.113497,0.518405,8.300559,1.65625,0.78125,0.40625,0.195581,0.402951,"0.187843
"

0.5,klexikon_166,14.285714,5.623333,1.933333,300,4.571429,5.857143,0.666667,0.380952,0.0,0.136667,0.066667,0.21,0.076667,0.099099,0.13,0.053333,0.063333,0.173333,0.116667,0.553333,8.27064,1.952381,0.761905,1.238095,0.152806,0.389665,"0.170304
"

0.5,klexikon_167,11.318182,5.184739,1.907631,249,3.772727,4.954545,0.409091,0.5,0.090909,0.148594,0.064257,0.248996,0.108434,0.114286,0.108434,0.076305,0.040161,0.176707,0.124498,0.566265,8.206358,1.681818,0.863636,0.909091,0.15226,0.382066,"0.180385
"

0.5,klexikon_168,9.709677,5.528239,2.076412,301,3.387097,4.290323,0.612903,0.451613,0.064516,0.139535,0.049834,0.166113,0.053156,0.14,0.112957,0.059801,0.066445,0.209302,0.083056,0.495017,8.146059,1.354839,0.580645,0.709677,0.24081,0.432052,"0.215898
"

0.5,klexikon_169,9.25,5.274775,1.945946,222,2.916667,4.083333,0.5,0.583333,0.0,0.144144,0.045045,0.265766,0.09009,0.112,0.085586,0.085586,0.054054,0.175676,0.121622,0.608108,8.076826,1.333333,0.791667,0.375,0.176342,0.434066,"0.291904
"

0.5,klexikon_170,13.5,5.25,1.847222,216,4.75,5.75,1.375,0.375,0.0,0.185185,0.074074,0.236111,0.083333,0.176245,0.125,0.111111,0.069444,0.24537,0.074074,0.513889,8.27217,2.5,1.5,1.125,0.280432,0.421828,"0.187523
"

0.5,klexikon_171,9.904762,5.144231,1.764423,208,3.619048,4.333333,0.952381,0.380952,0.0,0.177885,0.057692,0.25,0.048077,0.157895,0.120192,0.125,0.081731,0.230769,0.067308,0.545894,7.632389,1.761905,1.238095,0.571429,0.269208,0.34034,"0.331211
"

0.5,klexikon_172,10.030303,5.166163,1.891239,331,2.909091,4.666667,0.575758,0.454545,0.060606,0.163142,0.066465,0.223565,0.084592,0.116711,0.129909,0.084592,0.045317,0.202417,0.087613,0.55287,8.131531,1.636364,0.848485,0.727273,0.15709,0.34967,"0.271795
"

0.5,klexikon_173,9.454545,4.980769,1.682692,208,3.409091,4.5,0.409091,0.545455,0.0,0.129808,0.048077,0.302885,0.043269,0.107296,0.177885,0.067308,0.048077,0.163462,0.100962,0.528846,8.415556,1.227273,0.636364,1.0,0.301289,0.320457,"0.300355
"

0.5,klexikon_174,11.75,4.897872,1.710638,235,3.45,4.85,0.85,0.4,0.0,0.148936,0.068085,0.246809,0.059574,0.126394,0.157447,0.085106,0.06383,0.195745,0.080851,0.52766,7.36328,1.75,1.0,0.7,0.197732,0.430095,"0.246618
"

0.5,klexikon_175,10.44,5.394636,1.881226,261,3.4,4.72,0.64,0.56,0.0,0.191571,0.049808,0.245211,0.049808,0.118243,0.088123,0.10728,0.072797,0.172414,0.091954,0.563218,8.707684,2.0,1.12,0.44,0.227125,0.396906,"0.329532
"

0.5,klexikon_176,10.769231,5.1,1.828571,280,4.0,4.576923,0.961538,0.423077,0.076923,0.128571,0.064286,0.303571,0.042857,0.146341,0.15,0.057143,0.046429,0.214286,0.110714,0.535714,8.279071,1.384615,0.615385,0.730769,0.26767,0.40783,"0.233285
"

0.5,klexikon_177,12.153846,5.518987,2.056962,158,4.153846,4.692308,0.846154,0.307692,0.0,0.126582,0.056962,0.259494,0.031646,0.185567,0.158228,0.063291,0.044304,0.310127,0.088608,0.670886,8.084551,1.538462,0.769231,1.307692,0.084625,0.400159,"0.179179
"

0.5,klexikon_178,12.555556,5.575221,1.911504,113,4.555556,6.111111,0.777778,0.555556,0.111111,0.176991,0.061947,0.247788,0.044248,0.110236,0.079646,0.123894,0.088496,0.159292,0.115044,0.59292,7.505492,2.222222,1.555556,0.444444,0.270545,0.569521,"0.340921
"

0.5,klexikon_179,9.4375,5.807947,1.933775,151,2.625,4.375,0.0625,0.3125,0.0625,0.145695,0.066225,0.205298,0.092715,0.07362,0.13245,0.019868,0.039735,0.152318,0.10596,0.655629,8.019489,1.375,0.1875,0.75,0.184447,0.374003,"0.13699
"

0.5,klexikon_180,8.764706,5.251678,1.869128,298,2.794118,4.117647,0.382353,0.529412,0.029412,0.137584,0.040268,0.248322,0.053691,0.113095,0.137584,0.083893,0.057047,0.174497,0.080537,0.577181,8.340569,1.205882,0.735294,0.558824,0.146825,0.341866,"0.251843
"

0.5,klexikon_181,10.034483,5.178694,1.797251,291,3.068966,4.689655,0.37931,0.517241,0.137931,0.130584,0.030928,0.247423,0.082474,0.107362,0.14433,0.04811,0.041237,0.175258,0.127148,0.5189,8.331395,1.310345,0.482759,1.068966,0.214944,0.383642,"0.183316
"

0.5,klexikon_182,11.823529,5.273632,1.940299,201,3.764706,5.647059,1.0,0.647059,0.058824,0.149254,0.049751,0.233831,0.044776,0.141026,0.149254,0.114428,0.049751,0.199005,0.119403,0.512438,8.120291,1.764706,1.352941,0.764706,0.288959,0.450964,"0.282688
"

0.5,klexikon_183,10.297297,5.35958,1.902887,381,3.486486,4.513514,0.378378,0.648649,0.027027,0.154856,0.044619,0.259843,0.052493,0.101415,0.152231,0.091864,0.034121,0.173228,0.081365,0.51706,8.927644,1.594595,0.945946,0.702703,0.155561,0.419997,"0.253952
"

0.5,klexikon_184,8.933333,5.11194,1.833333,402,2.933333,4.333333,0.577778,0.533333,0.088889,0.181592,0.062189,0.238806,0.054726,0.131749,0.087065,0.097015,0.074627,0.201493,0.077114,0.50995,8.841593,1.622222,0.866667,0.466667,0.228654,0.379331,"0.253179
"

0.5,klexikon_185,8.695652,5.15,1.76,200,2.913043,3.869565,0.478261,0.608696,0.0,0.15,0.05,0.28,0.06,0.122807,0.11,0.07,0.04,0.18,0.13,0.59,8.136048,1.304348,0.608696,0.565217,0.272359,0.435011,"0.20031
"

0.5,klexikon_186,8.44,5.388626,1.829384,211,2.76,4.24,0.24,0.64,0.08,0.14218,0.037915,0.279621,0.07109,0.117155,0.199052,0.056872,0.018957,0.170616,0.132701,0.57346,8.912153,1.2,0.48,1.2,0.176997,0.439443,"0.320248
"

0.5,klexikon_187,10.055556,5.0,1.751381,181,3.166667,4.444444,0.611111,0.388889,0.111111,0.143646,0.049724,0.254144,0.099448,0.121359,0.132597,0.093923,0.055249,0.18232,0.093923,0.629834,8.087313,1.444444,0.944444,0.666667,0.217051,0.374549,"0.330591
"

0.5,klexikon_188,11.928571,5.634731,1.94012,167,3.785714,5.214286,0.357143,0.357143,0.071429,0.125749,0.05988,0.185629,0.113772,0.082418,0.131737,0.02994,0.047904,0.167665,0.155689,0.532934,8.443673,1.5,0.357143,1.214286,0.258773,0.365653,"0.241573
"

0.5,klexikon_189,11.2,4.946429,1.714286,224,3.55,4.8,0.5,0.65,0.05,0.151786,0.035714,0.227679,0.044643,0.100402,0.174107,0.107143,0.049107,0.151786,0.116071,0.535714,8.513151,1.7,1.2,1.4,0.253723,0.384496,"0.240063
"

0.5,klexikon_190,10.428571,5.479452,1.86758,219,3.238095,4.857143,0.333333,0.333333,0.047619,0.13242,0.068493,0.210046,0.091324,0.095041,0.141553,0.027397,0.022831,0.191781,0.146119,0.561644,7.890951,1.380952,0.285714,1.0,0.182323,0.334419,"0.140468
"

0.5,klexikon_191,10.176471,5.283237,1.791908,173,3.647059,4.823529,0.647059,0.470588,0.058824,0.17341,0.057803,0.260116,0.046243,0.121827,0.121387,0.115607,0.052023,0.179191,0.127168,0.581395,8.691805,1.764706,1.176471,0.764706,0.238233,0.423093,"0.200393
"

0.5,klexikon_192,8.816327,5.122685,1.782407,432,2.877551,4.408163,0.428571,0.571429,0.040816,0.159722,0.046296,0.226852,0.0625,0.118367,0.12037,0.087963,0.050926,0.1875,0.127315,0.509259,8.205693,1.408163,0.77551,0.693878,0.171347,0.390644,"0.185247
"

0.5,klexikon_193,9.733333,5.89726,2.034247,146,3.2,4.2,0.533333,0.533333,0.066667,0.123288,0.047945,0.232877,0.082192,0.115152,0.130137,0.027397,0.054795,0.19863,0.109589,0.636986,8.389095,1.2,0.266667,0.733333,0.210126,0.384012,"0.234472
"

0.5,klexikon_194,8.190476,5.744186,1.994186,172,2.714286,4.333333,0.380952,0.47619,0.047619,0.215116,0.069767,0.232558,0.069767,0.135678,0.087209,0.122093,0.063953,0.19186,0.081395,0.575581,8.79655,1.761905,1.0,0.238095,0.288796,0.455474,"0.247931
"

0.5,klexikon_195,9.972973,5.306233,1.883469,369,3.135135,4.378378,0.486486,0.513514,0.054054,0.149051,0.056911,0.262873,0.062331,0.131765,0.140921,0.065041,0.04607,0.219512,0.105691,0.482385,7.832312,1.486486,0.648649,0.972973,0.206177,0.43848,"0.225252
"

0.5,klexikon_196,10.62963,4.836237,1.8223,287,3.148148,4.444444,0.333333,0.259259,0.037037,0.118467,0.069686,0.250871,0.055749,0.125,0.181185,0.04878,0.017422,0.229965,0.132404,0.522648,7.783074,1.259259,0.518519,1.074074,0.131622,0.373727,"0.243565
"

0.5,klexikon_197,10.314286,5.069252,1.977839,361,3.114286,4.485714,0.371429,0.485714,0.028571,0.152355,0.058172,0.252078,0.069252,0.199557,0.127424,0.080332,0.044321,0.307479,0.083102,0.445983,8.401549,1.542857,0.828571,0.628571,0.217614,0.344308,"0.221751
"

0.5,klexikon_198,9.3125,5.087248,1.731544,149,3.0,4.625,0.3125,0.25,0.0,0.134228,0.087248,0.214765,0.087248,0.108434,0.147651,0.053691,0.040268,0.174497,0.09396,0.597315,7.033506,1.25,0.5,1.0,0.168964,0.388365,"0.230184
"

0.5,klexikon_199,9.414634,5.246114,1.862694,386,3.073171,4.341463,0.390244,0.585366,0.073171,0.178756,0.056995,0.246114,0.069948,0.118993,0.121762,0.085492,0.046632,0.173575,0.111399,0.448187,8.5956,1.682927,0.804878,0.609756,0.158553,0.378119,"0.265551
"

0.5,klexikon_200,8.264151,5.121005,1.894977,438,2.867925,4.037736,0.603774,0.45283,0.150943,0.187215,0.061644,0.223744,0.02968,0.15547,0.130137,0.123288,0.02968,0.294521,0.068493,0.410959,7.777788,1.54717,1.018868,0.698113,0.146437,0.348896,"0.081128
"

0.5,klexikon_201,13.357143,4.973262,1.834225,187,3.928571,5.857143,0.857143,0.285714,0.071429,0.160428,0.085561,0.240642,0.080214,0.109524,0.15508,0.058824,0.032086,0.176471,0.122995,0.572193,8.589951,2.142857,0.785714,1.285714,0.154121,0.443934,"0.187327
"

0.5,klexikon_202,10.594595,5.280612,1.895408,392,3.567568,4.972973,0.621622,0.459459,0.135135,0.181122,0.066327,0.247449,0.048469,0.123043,0.119898,0.091837,0.048469,0.181122,0.117347,0.462916,8.491298,1.918919,0.972973,0.594595,0.223053,0.409878,"0.297594
"

0.5,klexikon_203,9.514286,5.21021,1.798799,333,2.942857,4.371429,0.6,0.428571,0.028571,0.213213,0.09009,0.201201,0.078078,0.128272,0.108108,0.099099,0.063063,0.186186,0.066066,0.489489,7.903732,2.028571,0.942857,0.4,0.241315,0.407405,"0.280697
"

0.5,klexikon_204,8.0,4.91129,1.790323,248,2.612903,4.258065,0.290323,0.612903,0.129032,0.149194,0.032258,0.237903,0.084677,0.120567,0.08871,0.108871,0.060484,0.181452,0.104839,0.620968,8.820254,1.193548,0.870968,0.387097,0.147977,0.353406,"0.193978
"

0.5,klexikon_205,11.043478,5.350394,1.84252,254,3.695652,4.478261,0.521739,0.565217,0.0,0.149606,0.047244,0.23622,0.059055,0.118056,0.145669,0.098425,0.055118,0.173228,0.098425,0.57874,8.005701,1.652174,1.086957,1.0,0.190407,0.397147,"0.183432
"

0.5,klexikon_206,9.428571,5.484848,2.003788,264,3.035714,4.357143,0.678571,0.428571,0.035714,0.121212,0.037879,0.295455,0.060606,0.125828,0.162879,0.049242,0.037879,0.19697,0.117424,0.612167,8.36172,1.142857,0.464286,0.964286,0.204636,0.356015,"0.257529
"

0.5,klexikon_207,9.833333,5.131356,1.864407,236,3.333333,4.291667,0.458333,0.5,0.0,0.144068,0.042373,0.262712,0.029661,0.129151,0.161017,0.080508,0.072034,0.199153,0.105932,0.502128,8.252436,1.416667,0.791667,0.5,0.211664,0.380999,"0.403016
"

0.5,klexikon_208,10.111111,4.898352,1.717033,364,3.25,4.694444,0.472222,0.388889,0.055556,0.184066,0.076923,0.247253,0.065934,0.122892,0.142857,0.082418,0.071429,0.184066,0.082418,0.464286,8.669914,1.861111,0.833333,1.111111,0.233665,0.336542,"0.301782
"

0.5,klexikon_209,8.75,5.314286,1.885714,140,3.0625,4.125,0.5,0.5,0.125,0.178571,0.071429,0.264286,0.042857,0.125,0.135714,0.114286,0.05,0.185714,0.078571,0.571429,7.64925,1.5625,1.0,0.875,0.314063,0.343877,"0.46452
"

0.5,klexikon_210,10.941176,5.02957,1.766129,372,3.558824,5,0.470588,0.470588,0.029412,0.145161,0.061828,0.217742,0.069892,0.112172,0.153226,0.072581,0.040323,0.185484,0.11828,0.478495,7.954156,1.588235,0.794118,1.176471,0.144735,0.368889,"0.195251
"

0.5,klexikon_211,10.857143,4.964912,1.859649,228,3.285714,4.761905,0.380952,0.428571,0.047619,0.131579,0.057018,0.197368,0.074561,0.126437,0.179825,0.074561,0.039474,0.210526,0.087719,0.526316,8.39614,1.428571,0.809524,1.142857,0.154731,0.390293,"0.23595
"

0.5,klexikon_212,12.142857,5.158824,1.864706,170,3.571429,4.785714,0.357143,0.5,0.0,0.111765,0.058824,0.247059,0.105882,0.091398,0.123529,0.052941,0.023529,0.194118,0.164706,0.576471,7.898576,1.357143,0.642857,1.0,0.176942,0.453723,"0.159919
"

0.5,klexikon_213,13.0625,5.167464,1.751196,209,3.6875,5.4375,0.4375,0.5625,0.0,0.124402,0.043062,0.210526,0.066986,0.091304,0.143541,0.057416,0.043062,0.162679,0.133971,0.572115,7.992415,1.625,0.75,1.125,0.217492,0.378935,"0.274116
"

0.5,klexikon_214,11.043478,5.358268,1.901575,254,3.652174,4.521739,0.695652,0.521739,0.086957,0.11811,0.047244,0.224409,0.074803,0.139932,0.145669,0.055118,0.035433,0.208661,0.106299,0.543307,8.098145,1.304348,0.608696,1.130435,0.187333,0.405932,"0.281641
"

0.5,klexikon_215,9.37037,5.110672,1.806324,253,3.222222,4.148148,0.555556,0.62963,0.0,0.16996,0.043478,0.237154,0.051383,0.139456,0.166008,0.134387,0.027668,0.197628,0.075099,0.513834,8.6897,1.592593,1.259259,1.037037,0.268035,0.373024,"0.251087
"

0.5,klexikon_216,11.323529,5.436364,1.997403,385,3.647059,4.647059,1.0,0.264706,0.117647,0.148052,0.075325,0.233766,0.044156,0.186047,0.111688,0.083117,0.028571,0.324675,0.083117,0.527273,8.581799,1.676471,0.941176,0.794118,0.148427,0.445934,"0.184947
"

0.5,klexikon_217,10.235294,5.109195,1.873563,174,3.352941,4.588235,0.294118,0.470588,0.058824,0.109195,0.034483,0.155172,0.057471,0.089474,0.12069,0.057471,0.051724,0.155172,0.172414,0.554913,7.848669,1.117647,0.588235,1.0,0.223299,0.445807,"0.240271
"

0.5,klexikon_218,10.107143,4.830389,1.664311,283,3.035714,4.464286,0.357143,0.357143,0.035714,0.144876,0.077739,0.219081,0.081272,0.105096,0.137809,0.077739,0.028269,0.159011,0.127208,0.471631,7.902548,1.464286,0.785714,0.964286,0.194123,0.416508,"0.225763
"

0.5,klexikon_219,12.875,4.938511,1.734628,309,4.166667,5,0.75,0.541667,0.041667,0.126214,0.045307,0.174757,0.061489,0.104348,0.12945,0.064725,0.058252,0.165049,0.148867,0.478964,7.862422,1.625,0.833333,1.333333,0.219042,0.406814,"0.179307
"

0.5,klexikon_220,10.6875,4.976608,1.80117,171,3.5625,5.0625,0.6875,0.3125,0.0,0.152047,0.070175,0.251462,0.070175,0.11399,0.146199,0.070175,0.052632,0.175439,0.116959,0.538012,8.166346,1.625,0.75,0.875,0.171012,0.390104,"0.181808
"

0.5,klexikon_221,10.454545,5.291304,1.873913,230,4.090909,5.181818,0.909091,0.409091,0.090909,0.152174,0.056522,0.321739,0.034783,0.138577,0.078261,0.065217,0.078261,0.213043,0.126087,0.545852,8.955055,1.590909,0.681818,0.454545,0.321518,0.441011,"0.157775
"

0.5,klexikon_222,9.636364,5.493711,1.86478,318,3.060606,4.363636,0.424242,0.393939,0.090909,0.150943,0.053459,0.273585,0.059748,0.106742,0.18239,0.04717,0.037736,0.160377,0.144654,0.462264,8.658854,1.454545,0.454545,1.121212,0.234796,0.401063,"0.282282
"

0.5,klexikon_223,12.526316,4.89916,1.743697,238,3.842105,5.315789,0.789474,0.473684,0.0,0.147059,0.054622,0.226891,0.088235,0.15,0.147059,0.071429,0.037815,0.226891,0.096639,0.521008,7.946261,1.842105,0.894737,1.105263,0.384926,0.36033,"0.154901
"

0.5,klexikon_224,11.933333,4.96648,1.72067,179,3.6,4.733333,0.533333,0.333333,0.0,0.106145,0.039106,0.189944,0.094972,0.096447,0.139665,0.044693,0.044693,0.139665,0.156425,0.578652,8.320143,1.266667,0.533333,1.2,0.256871,0.402913,"0.261967
"

0.5,klexikon_225,9.8125,5.573248,2.076433,157,3.125,4.1875,0.5,0.375,0.0625,0.159236,0.070064,0.280255,0.063694,0.112994,0.121019,0.050955,0.057325,0.184713,0.095541,0.611465,8.504411,1.5625,0.5,0.6875,0.217202,0.364315,"0.225964
"

0.5,klexikon_226,12.533333,5.388298,1.946809,188,3.2,5.066667,0.2,0.666667,0.0,0.111702,0.042553,0.180851,0.12234,0.082927,0.12234,0.079787,0.053191,0.143617,0.101064,0.569149,8.154614,1.4,1.0,1.0,0.242679,0.471605,"0.179113
"

0.5,klexikon_227,8.59375,5.072727,1.763636,275,2.84375,4.28125,0.40625,0.5,0.0625,0.16,0.050909,0.229091,0.065455,0.13522,0.149091,0.083636,0.043636,0.207273,0.094545,0.565693,8.988071,1.375,0.71875,0.75,0.144712,0.364521,"0.194172
"

0.5,klexikon_228,10.466667,5.573248,1.898089,314,3.666667,4.666667,0.633333,0.466667,0.0,0.159236,0.066879,0.296178,0.073248,0.120787,0.16242,0.057325,0.050955,0.178344,0.105096,0.509554,8.741892,1.633333,0.6,1.033333,0.186014,0.417878,"0.294135
"

0.5,klexikon_229,8.772727,5.352332,1.917098,193,2.818182,4.454545,0.454545,0.318182,0.0,0.19171,0.088083,0.202073,0.072539,0.142222,0.108808,0.124352,0.062176,0.212435,0.072539,0.5625,7.955776,1.681818,1.090909,0.681818,0.292762,0.452064,"0.18702
"

0.5,klexikon_230,13.95,5.351254,1.992832,279,4.6,5.15,1.0,0.3,0.15,0.164875,0.071685,0.240143,0.071685,0.114286,0.114695,0.060932,0.046595,0.179211,0.125448,0.52518,8.521218,2.3,0.85,1.05,0.218759,0.388162,"0.206063
"

0.5,klexikon_231,9.681818,5.483568,1.976526,213,3.272727,4.636364,0.545455,0.363636,0.045455,0.178404,0.075117,0.234742,0.061033,0.134146,0.140845,0.112676,0.042254,0.201878,0.103286,0.539906,7.71752,1.727273,1.090909,0.636364,0.257122,0.51553,"0.210957
"

0.5,klexikon_232,10.448276,5.075908,1.831683,303,3.448276,4.965517,0.62069,0.517241,0.103448,0.161716,0.046205,0.231023,0.056106,0.124277,0.125413,0.118812,0.066007,0.181518,0.10231,0.480132,7.362645,1.689655,1.241379,0.862069,0.202548,0.420038,"0.206209
"

0.5,klexikon_233,10.047619,5.654028,1.947867,211,3.047619,4.333333,0.428571,0.47619,0.095238,0.132701,0.042654,0.189573,0.094787,0.105932,0.151659,0.042654,0.014218,0.194313,0.123223,0.582938,7.989899,1.333333,0.428571,1.285714,0.163728,0.332307,"0.174895
"

0.5,klexikon_234,10.952381,4.791304,1.586957,230,3.142857,4.571429,0.571429,0.52381,0.0,0.152174,0.056522,0.208696,0.095652,0.111969,0.130435,0.091304,0.06087,0.178261,0.095652,0.504348,8.224164,1.666667,1.0,1.142857,0.217219,0.412159,"0.371691
"

0.5,klexikon_235,8.931034,4.841699,1.714286,259,2.827586,4.517241,0.344828,0.586207,0.034483,0.131274,0.042471,0.243243,0.054054,0.109966,0.096525,0.088803,0.03861,0.204633,0.11583,0.606178,8.527003,1.172414,0.793103,0.551724,0.113366,0.366022,"0.263332
"

0.5,klexikon_236,10.45,5.23445,1.961722,209,3.2,4.95,0.45,0.3,0.0,0.157895,0.08134,0.205742,0.076555,0.103004,0.148325,0.07177,0.014354,0.172249,0.114833,0.550239,8.128597,1.65,0.75,0.85,0.222433,0.395428,"0.214657
"

0.5,klexikon_237,8.156863,5.081731,1.754808,416,2.803922,3.72549,0.294118,0.54902,0.098039,0.163462,0.043269,0.225962,0.088942,0.122363,0.129808,0.117788,0.052885,0.201923,0.081731,0.457831,8.623034,1.333333,0.960784,0.392157,0.209962,0.415483,"0.215284
"

0.5,klexikon_238,11.714286,4.987805,1.743902,164,3.714286,4.5,0.785714,0.357143,0.0,0.176829,0.060976,0.213415,0.079268,0.11828,0.164634,0.085366,0.04878,0.182927,0.091463,0.579268,8.06342,2.071429,1.0,1.357143,0.219794,0.469643,"0.230348
"

0.5,klexikon_239,10.292683,5.447867,1.845972,422,3.292683,4.707317,0.487805,0.439024,0.04878,0.175355,0.066351,0.229858,0.066351,0.111814,0.116114,0.111374,0.042654,0.161137,0.101896,0.485782,8.774137,1.804878,1.146341,0.585366,0.204542,0.383241,"0.198659
"

0.5,klexikon_240,11.842105,5.115556,1.768889,225,3.894737,5,0.368421,0.736842,0.052632,0.137778,0.026667,0.253333,0.035556,0.125,0.177778,0.084444,0.066667,0.177778,0.084444,0.502222,7.100027,1.631579,1.0,1.210526,0.26773,0.42947,"0.204095
"

0.5,klexikon_241,11.0,5.263636,1.827273,220,3.6,4.25,0.85,0.35,0.05,0.195455,0.063636,0.218182,0.068182,0.116466,0.1,0.131818,0.05,0.186364,0.086364,0.554545,7.859779,2.15,1.45,0.5,0.229103,0.350774,"0.315305
"

0.5,klexikon_242,8.52381,5.067039,1.955307,179,3.095238,4.238095,0.619048,0.571429,0.142857,0.145251,0.03352,0.251397,0.061453,0.163551,0.156425,0.128492,0.055866,0.240223,0.072626,0.541899,8.835029,1.238095,1.095238,0.761905,0.22114,0.298219,"0.207196
"

0.5,klexikon_243,9.145833,5.013667,1.813212,439,2.916667,4.25,0.520833,0.645833,0.0625,0.164009,0.045558,0.22779,0.068337,0.125498,0.102506,0.100228,0.052392,0.189066,0.088838,0.492027,8.870382,1.5,0.916667,0.604167,0.184731,0.372343,"0.200955
"

0.5,klexikon_244,9.958333,5.393305,1.991632,239,3.583333,4.416667,0.375,0.541667,0.083333,0.142259,0.041841,0.271967,0.07113,0.114815,0.142259,0.096234,0.041841,0.188285,0.108787,0.539749,8.619646,1.416667,0.958333,0.583333,0.160167,0.364159,"0.217005
"

0.5,klexikon_245,12.65,5.490119,1.976285,253,4.35,5.1,0.75,0.4,0.15,0.106719,0.047431,0.205534,0.059289,0.115385,0.166008,0.031621,0.039526,0.193676,0.13834,0.581028,7.967329,1.35,0.4,1.45,0.181533,0.356261,"0.211942
"

0.5,klexikon_246,9.695652,5.125561,1.834081,223,3.26087,4.652174,0.521739,0.565217,0.0,0.130045,0.049327,0.242152,0.06278,0.115538,0.139013,0.076233,0.044843,0.183857,0.125561,0.533632,8.904865,1.26087,0.73913,0.869565,0.20792,0.391049,"0.186249
"

0.5,klexikon_247,10.268293,5.178147,1.814727,421,3.146341,4.243902,0.365854,0.536585,0.02439,0.144893,0.052257,0.263658,0.061758,0.100642,0.12114,0.068884,0.054632,0.163895,0.097387,0.501188,8.329099,1.487805,0.707317,0.780488,0.106045,0.347957,"0.288466
"

0.5,klexikon_248,13.461538,5.337143,1.977143,175,4.0,6,0.615385,0.230769,0.0,0.2,0.097143,0.245714,0.074286,0.116162,0.091429,0.091429,0.057143,0.171429,0.114286,0.617143,8.206584,2.692308,1.230769,0.538462,0.203801,0.462367,"0.281631
"

